trip_id,arrival_time,departure_time,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,date
20241223-48-48340,10:40:00,10:40:00,00129,Meadowvale GO Bus,43.597499,-79.754517,12240125-48,48,Guelph / Hwy 407 Terminal,20241223
20241228-92-92100,06:54:00,06:54:00,00314,Kingston Rd. @ Glenanna Rd.,43.8381004,-79.087471,12240125-92,92,Oshawa / Yorkdale,20241228
20250101-27-27301,11:25:00,11:25:00,01327,Millcreek Dr. @ Millrace Crt.,43.5925064,-79.7460556,12240125-27,27,Milton / North York,20250101
20241226-96-96191,08:15:00,08:15:00,00299,Yonge St. @ Elmhurst Ave.,43.7634468,-79.4115524,12240125-96,96,Oshawa / Finch Express,20241226
20241221-19-19881,23:52:00,23:52:00,01654,Yonge St. @ Ellerslie Ave.,43.7724152,-79.4139328,12240125-19,19,Mississauga / North York,20241221
20241127-BR-6608,06:57:00,06:57:00,EA,East Gwillimbury GO,44.077996,-79.455776,08241224-BR,BR,Barrie,20241127
20241213-47-47910,24:27:00,24:27:00,08041,Bramalea GO Bus,43.702269,-79.69011,12240125-47,47,Hamilton / Hwy 407 Terminal,20241213
20241204-40-40151,07:06:00,07:06:00,02021,Yonge St. @ Garden Ave.,43.8384552,-79.4297791,08241224-40,40,Hamilton / Richmond Hill,20241204
20241206-19-19641,17:45:00,17:45:00,00013,Finch Bus Terminal,43.7821732,-79.4150925,08241224-19,19,Mississauga / North York,20241206
20250103-41-41330,13:22:00,13:22:00,02838,Sheppard Ave. E. @ Herons Hill Way,43.7754648931527,-79.3354883868647,12240125-41,41,Hamilton / Pickering,20250103
20241203-27-27160,07:07:00,07:07:00,01481,Derry Rd. W. @ Winston Churchill Blvd.,43.5877228,-79.7712631,08241224-27,27,Milton / North York,20241203
20241127-21-21311,12:03:00,12:03:00,01446,Erin Mills Pkwy. @ McFarren Blvd.,43.5677757,-79.7184906,08241224-21,21,Milton,20241127
20241130-21-21655,20:40:00,20:40:00,00129,Meadowvale GO Bus,43.597499,-79.754517,08241224-21,21,Milton,20241130
20241203-33-33791,22:12:00,22:12:00,00847,Hwy. 7 @ Banting Rd.,43.6515427,-79.9443207,08241224-33,33,Guelph / North York,20241203
20241213-40-40121,08:32:00,08:32:00,01009,Main St. W. @ Macklin St. S.,43.2599144,-79.8979721,12240125-40,40,Hamilton / Richmond Hill,20241213
20241210-71-71670,17:04:00,17:04:00,02192,Main St. @ Sandale Rd.,43.9662666,-79.2703018,12240125-71,71,Stouffville,20241210
20241202-27-27060,05:31:00,05:31:00,02598,Millcreek Dr. @ Aquitaine Ave.,43.5951157,-79.7525024,08241224-27,27,Milton / North York,20241202
20241127-32-32361,14:58:00,14:58:00,02127,Yonge St. @ Clark Ave. E.,43.8069839,-79.4221497,08241224-32,32,Brampton Trinity Common / North York,20241127
20241127-27-27521,15:55:00,15:55:00,00013,Finch Bus Terminal,43.7821732,-79.4150925,08241224-27,27,Milton / North York,20241127
20241206-88-88830,21:55:00,21:55:00,02502,Peterborough Bus Terminal,44.3045998,-78.3224182,08241224-88,88,Peterborough / Oshawa,20241206
20241230-21-21010,04:21:00,04:21:00,00891,Thompson Rd. S. @ Childs Dr.,43.5241127,-79.8615265,12240125-21,21,Milton,20241230
20241224-33-33640,18:55:00,18:55:00,00011,York Mills Bus Terminal,43.745079,-79.4064636,12240125-33,33,Guelph / North York,20241224
20241213-17-17701,20:21:00,20:21:00,01711,Gordon St. @ Kortright Rd. E.,43.5224457,-80.2131119,12240125-17,17,Waterloo / Hamilton,20241213
20241220-15-15290,07:23:00,07:23:00,02614,Colborne St E. @ Kiwanis Way,43.1404762,-80.2400513,12240125-15,15,Brantford / Aldershot,20241220
20241129-71-71620,16:24:00,16:24:00,02110,Bullock Dr. @ Laidlaw Blvd.,43.874855,-79.2794647,08241224-71,71,Stouffville,20241129
20241201-33-33821,21:30:00,21:30:00,00011,York Mills Bus Terminal,43.745079,-79.4064636,08241224-33,33,Guelph / North York,20241201
20241202-33-33010,05:07:00,05:07:00,00837,Guelph St. @ Mill St.,43.6512375,-79.9233627,08241224-33,33,Guelph / North York,20241202
20241230-47-47921,26:48:00,26:48:00,01014,Main St. W. @ Summers Ln. (Hamilton City Hall),43.2560577,-79.8728027,12240125-47,47,Hamilton / Hwy 407 Terminal,20241230
20241207-33-33291,11:34:00,11:34:00,00887,Queen St. @ Acton Blvd.,43.63509,-80.03091,12240125-33,33,Guelph / North York,20241207
20241229-47-47830,21:14:00,21:14:00,00138,Bronte Rd. @ Hwy. 407 Park & Ride,43.4457626,-79.7920151,12240125-47,47,Hamilton / Hwy 407 Terminal,20241229
20241126-LW-1704,06:30:00,06:30:00,UN,Union Station,43.645195,-79.3806,08241224-LW,LW,Lakeshore West,20241126
20241213-33-33151,07:13:00,07:13:00,00989,Hurontario St. @ County Court Blvd.,43.6621399,-79.7277679,12240125-33,33,Guelph / North York,20241213
20241128-LW-1710,09:36:00,09:36:00,EX,Exhibition GO,43.635549,-79.418927,08241224-LW,LW,Lakeshore West,20241128
20241126-94-94410,14:45:00,14:45:00,02209,Renforth Dr. @ Convair Dr.,43.6723671,-79.5936432,08241224-94,94,Pickering / Square One,20241126
20241217-41-41451,17:55:00,17:55:00,00310,McMaster University,43.2617264,-79.9225693,12240125-41,41,Hamilton / Pickering,20241217
20241208-16-16460,14:50:00,14:50:00,02300,Union Station Bus Terminal,43.644042,-79.376939,12240125-16,16,Hamilton / Toronto Express,20241208
20241216-88-88680,16:55:00,16:55:00,00734,King St. E. @ Simpson Ave.,43.9116249,-78.6742783,12240125-88,88,Peterborough / Oshawa,20241216
20241218-32-32453,15:56:00,15:56:00,01657,Yonge St. @ William Carson Cr.,43.7471085,-79.4072647,12240125-32,32,Brampton Trinity Common / North York,20241218
20241213-92-92890,25:40:00,25:40:00,01657,Yonge St. @ William Carson Cr.,43.7471085,-79.4072647,12240125-92,92,Oshawa / Yorkdale,20241213
20241206-33-33080,06:18:00,06:18:00,00223,Shopper's World,43.6675682,-79.7358246,08241224-33,33,Guelph / North York,20241206
20241127-27-27130,06:34:00,06:34:00,01136,Aquitaine Ave. @ Montevideo Rd.,43.5898781,-79.7560043,08241224-27,27,Milton / North York,20241127
20250102-LE-9224,16:47:00,16:47:00,DA,Danforth GO,43.686462,-79.300358,12240125-LE,LE,Lakeshore East,20250102
20241227-38-38631,17:06:00,17:06:00,02682,Queen St. @ Mill St.,43.8809995812407,-79.7400896488493,12240125-38,38,Bolton / Malton,20241227
